,location_id,travel_time,speed,location_name,camera_id,speed_data_filename,timestamp,hour,is_daytime,weather_data_filename,weather_description
47,426,201,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447274865_speed_data.txt,1447274865,15,True,1447274865_weather_data.json,Clouds
48,426,201,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447274865_speed_data.txt,1447274865,15,True,1447274865_weather_data.json,Clouds
49,427,552,16.16,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447274865_speed_data.txt,1447274865,15,True,1447274865_weather_data.json,Clouds
50,171,1604,6.84,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447276665_speed_data.txt,1447276665,16,True,1447276665_weather_data.json,Clouds
51,422,289,31.07,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447276665_speed_data.txt,1447276665,16,True,1447276665_weather_data.json,Clouds
52,426,241,27.96,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447276665_speed_data.txt,1447276665,16,True,1447276665_weather_data.json,Clouds
53,426,241,27.96,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447276665_speed_data.txt,1447276665,16,True,1447276665_weather_data.json,Clouds
54,427,498,18.02,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447276665_speed_data.txt,1447276665,16,True,1447276665_weather_data.json,Clouds
55,171,1910,6.21,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447278466_speed_data.txt,1447278466,16,False,1447278466_weather_data.json,Clouds
56,422,292,29.83,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447278466_speed_data.txt,1447278466,16,False,1447278466_weather_data.json,Clouds
57,426,199,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447278466_speed_data.txt,1447278466,16,False,1447278466_weather_data.json,Clouds
58,426,199,34.18,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447278466_speed_data.txt,1447278466,16,False,1447278466_weather_data.json,Clouds
59,427,551,16.16,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447278466_speed_data.txt,1447278466,16,False,1447278466_weather_data.json,Clouds
60,171,2282,4.97,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447280266_speed_data.txt,1447280266,17,False,1447280266_weather_data.json,Clouds
61,422,305,29.2,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447280266_speed_data.txt,1447280266,17,False,1447280266_weather_data.json,Clouds
62,426,233,29.2,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447280266_speed_data.txt,1447280266,17,False,1447280266_weather_data.json,Clouds
63,426,233,29.2,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),589,1447280266_speed_data.txt,1447280266,17,False,1447280266_weather_data.json,Clouds
64,427,722,11.81,VWE S MP6.39 (Exit 11 Jewel Ave) - MP4.63 (Exit 6 Jamaica Ave),594,1447280266_speed_data.txt,1447280266,17,False,1447280266_weather_data.json,Clouds
65,171,1759,6.21,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,590,1447282067_speed_data.txt,1447282067,17,False,1447282067_weather_data.json,Clouds
66,422,316,27.96,VWE N MP4.63 (Exit 6 - Jamaica Ave) - MP6.39 (Exit 11 Jewel Ave),593,1447282067_speed_data.txt,1447282067,17,False,1447282067_weather_data.json,Clouds
67,426,245,27.96,VWE S MP4.63 (Exit 6 Jamaica Ave) - MP2.66 (Exit 2 Roackaway Blvd),592,1447282067_speed_data.txt,1447282067,17,False,1447282067_weather_data.json,Clouds
